Ville1,Ville2,Distance,Vitesse,Statut
10,229,457,68,utilisable
10,239,350,99,utilisable
10,243,431,110,utilisable
10,250,228,91,utilisable
10,256,452,83,utilisable
10,257,450,85,utilisable
10,267,178,86,utilisable
10,281,248,80,utilisable
10,299,56,130,utilisable
10,312,389,64,utilisable
10,319,276,64,utilisable
10,321,115,92,utilisable
10,346,497,78,utilisable
10,349,498,119,non_utilisable
10,368,491,117,utilisable
10,409,107,106,non_utilisable
10,419,227,105,utilisable
10,423,199,117,utilisable
10,434,50,128,utilisable
10,442,254,77,utilisable
10,452,281,121,non_utilisable
10,487,482,79,utilisable
10,499,385,129,utilisable
10,500,95,62,utilisable
10,511,284,120,utilisable
10,513,321,78,utilisable
10,518,147,67,utilisable
10,538,448,102,non_utilisable
10,543,54,125,utilisable
10,552,463,126,non_utilisable
10,554,132,129,utilisable
10,560,285,123,non_utilisable
10,569,222,75,utilisable
10,601,375,111,non_utilisable
10,602,412,118,non_utilisable
10,618,240,76,utilisable
10,632,100,98,utilisable
10,634,138,122,utilisable
10,651,57,101,non_utilisable
10,658,358,128,utilisable
10,661,304,116,utilisable
10,666,489,99,utilisable
10,667,416,71,utilisable
10,685,408,126,utilisable
10,704,193,70,utilisable
10,712,122,121,utilisable
10,728,468,127,utilisable
10,737,475,91,non_utilisable
10,740,316,121,utilisable
10,741,424,67,utilisable
10,748,369,123,utilisable
10,754,211,127,utilisable
10,756,303,120,utilisable
10,759,73,114,utilisable
10,770,217,97,non_utilisable
10,773,377,123,utilisable
10,784,106,94,non_utilisable
10,789,306,74,utilisable
10,802,182,111,non_utilisable
10,821,346,92,utilisable
10,822,281,94,utilisable
10,826,288,99,non_utilisable
10,830,74,97,utilisable
10,833,151,74,utilisable
10,873,251,111,utilisable
10,883,84,123,utilisable
10,888,164,114,utilisable
10,895,359,129,utilisable
10,903,90,98,non_utilisable
10,922,467,61,non_utilisable
10,924,234,72,utilisable
10,937,380,94,utilisable
10,943,168,103,non_utilisable
10,950,363,111,utilisable
10,969,284,120,utilisable
10,971,466,76,utilisable
10,973,125,83,utilisable
10,982,191,87,utilisable
10,988,191,83,utilisable
10,989,131,93,utilisable
10,999,91,102,utilisable
11,13,242,80,utilisable
11,24,371,125,utilisable
11,26,397,84,utilisable
11,56,239,88,utilisable
11,83,68,122,utilisable
11,84,416,81,utilisable
11,87,271,114,utilisable
11,90,235,99,utilisable
11,107,396,110,non_utilisable
11,113,274,105,utilisable
11,115,94,123,utilisable
11,120,454,93,utilisable
11,123,154,130,utilisable
11,125,134,114,utilisable
11,126,270,106,utilisable
11,140,467,76,utilisable
11,141,341,104,utilisable
11,143,84,87,non_utilisable
11,144,278,70,utilisable
11,172,109,102,utilisable
11,175,191,95,utilisable
11,182,345,102,utilisable
11,193,226,108,utilisable
11,200,237,87,utilisable
11,202,63,115,non_utilisable
11,208,498,112,utilisable
11,212,124,125,utilisable
11,215,257,91,utilisable
11,222,469,109,utilisable
11,229,78,87,non_utilisable
11,231,188,86,utilisable
11,237,251,89,non_utilisable
11,262,328,95,non_utilisable
11,269,253,61,utilisable
11,271,373,109,utilisable
11,277,148,109,utilisable
11,290,317,80,utilisable
11,291,412,77,utilisable
11,292,116,113,utilisable
11,300,297,92,non_utilisable
11,304,494,75,utilisable
11,319,352,122,utilisable
11,320,209,65,utilisable
11,323,219,63,utilisable
11,325,447,99,utilisable
11,332,414,63,utilisable
11,374,328,101,utilisable
11,376,323,68,utilisable
11,379,73,77,utilisable
11,390,448,60,utilisable
11,392,458,85,utilisable
11,424,408,130,utilisable
11,429,169,64,utilisable
11,437,496,103,utilisable
11,456,303,94,utilisable
11,467,233,60,utilisable
11,474,409,75,utilisable
11,485,389,65,utilisable
11,494,182,100,utilisable
11,504,406,80,utilisable
11,505,453,69,utilisable
11,513,483,89,utilisable
11,515,260,75,utilisable
11,545,387,93,non_utilisable
11,556,357,94,utilisable
11,557,250,67,utilisable
11,562,65,107,non_utilisable
11,568,421,127,utilisable
11,570,481,73,non_utilisable
11,596,174,121,non_utilisable
11,606,335,96,non_utilisable
11,610,130,85,non_utilisable
11,613,479,130,utilisable
11,618,99,66,utilisable
11,621,55,99,utilisable
11,622,302,120,utilisable
11,623,355,91,utilisable
11,626,387,113,non_utilisable
11,628,61,112,utilisable
11,630,95,117,non_utilisable
11,641,348,117,utilisable
11,654,298,113,utilisable
11,657,451,60,utilisable
11,661,463,114,non_utilisable
11,670,476,120,utilisable
11,694,124,82,utilisable
11,701,337,74,utilisable
11,712,213,130,utilisable
11,721,138,79,non_utilisable
11,722,379,67,utilisable
11,729,452,112,utilisable
11,741,477,86,non_utilisable
11,753,489,129,utilisable
11,759,107,79,utilisable
11,778,337,124,utilisable
11,788,106,90,utilisable
11,790,289,127,utilisable
11,800,282,126,utilisable
11,811,188,130,utilisable
11,818,168,64,utilisable
11,825,398,98,utilisable
11,828,69,113,utilisable
11,843,403,76,utilisable
11,853,307,130,utilisable
11,860,257,61,non_utilisable
11,868,487,127,utilisable
11,875,251,60,utilisable
11,876,397,116,non_utilisable
11,878,142,73,utilisable
11,904,68,65,utilisable
11,912,494,87,utilisable
11,915,450,95,utilisable
11,922,329,94,utilisable
11,929,478,63,utilisable
11,932,217,72,utilisable
11,951,202,106,utilisable
11,953,57,109,utilisable
11,959,484,113,utilisable
11,977,265,69,utilisable
11,981,53,83,non_utilisable
12,17,381,120,non_utilisable
12,27,308,79,utilisable
12,31,207,129,utilisable
12,41,313,88,utilisable
12,51,143,87,utilisable
12,55,326,63,utilisable
12,61,164,87,utilisable
12,78,319,101,utilisable
12,91,399,111,utilisable
12,92,484,60,non_utilisable
12,94,309,63,utilisable
12,105,101,84,utilisable
12,110,133,99,utilisable
12,118,311,84,utilisable
12,122,362,71,utilisable
12,123,126,117,utilisable
12,127,444,95,utilisable
12,128,149,67,non_utilisable
12,138,351,71,utilisable
12,153,237,95,utilisable
12,155,217,67,utilisable
12,164,360,128,utilisable
12,168,414,65,utilisable
12,180,273,64,utilisable
12,186,392,129,utilisable
12,194,451,64,non_utilisable
12,197,349,121,utilisable
12,201,84,111,non_utilisable
12,218,288,105,utilisable
12,222,319,73,utilisable
12,244,256,65,utilisable
12,248,151,122,non_utilisable
12,256,88,80,utilisable
12,267,469,93,utilisable
12,269,130,105,utilisable
12,289,281,76,utilisable
12,302,421,128,non_utilisable
12,304,322,114,utilisable
12,306,71,102,non_utilisable
12,309,492,110,utilisable
12,317,409,65,utilisable
12,334,213,67,utilisable
12,348,255,117,utilisable
12,356,65,77,utilisable
12,388,438,107,non_utilisable
12,410,219,126,utilisable
12,436,333,122,utilisable
12,455,176,106,non_utilisable
12,470,312,96,non_utilisable
12,474,319,64,utilisable
12,479,202,104,utilisable
12,496,50,107,non_utilisable
12,498,417,71,utilisable
12,499,326,77,utilisable
12,502,228,116,utilisable
12,510,492,66,utilisable
12,515,472,104,utilisable
12,520,178,110,utilisable
12,533,188,113,utilisable
12,544,244,123,utilisable
12,556,157,76,utilisable
12,561,282,84,utilisable
12,562,341,70,utilisable
12,563,349,124,utilisable
12,571,64,68,utilisable
12,573,63,110,utilisable
12,579,248,87,utilisable
12,585,155,103,non_utilisable
12,596,63,80,utilisable
12,597,307,84,non_utilisable
12,600,410,94,utilisable
12,612,239,63,utilisable
12,623,359,97,utilisable
12,644,273,69,utilisable
12,649,385,94,utilisable
12,666,368,116,utilisable
12,680,305,69,utilisable
12,691,270,63,utilisable
12,705,330,127,utilisable
12,754,260,101,utilisable
12,757,418,117,utilisable
12,799,251,101,utilisable
12,815,129,101,utilisable
12,817,256,80,utilisable
12,833,322,119,utilisable
12,839,279,102,utilisable
12,844,475,85,utilisable
12,871,57,107,utilisable
12,887,228,81,utilisable
12,888,477,114,utilisable
12,905,327,74,utilisable
12,923,357,71,utilisable
12,928,256,123,utilisable
12,978,114,111,utilisable
12,991,271,60,utilisable
12,993,239,103,utilisable
12,999,238,83,utilisable
13,27,271,72,non_utilisable
13,56,177,71,utilisable
13,57,336,66,non_utilisable
13,59,94,113,utilisable
13,61,317,80,utilisable
13,84,388,95,utilisable
13,85,188,74,non_utilisable
13,95,229,112,non_utilisable
13,99,225,125,utilisable
13,106,163,84,utilisable
13,110,61,109,utilisable
13,113,376,109,utilisable
13,115,286,128,utilisable
13,125,105,101,utilisable
13,130,275,129,utilisable
13,143,375,112,non_utilisable
13,155,477,68,utilisable
13,191,119,123,utilisable
13,196,271,68,non_utilisable
13,200,479,103,utilisable
13,207,390,100,utilisable
13,209,342,108,utilisable
13,225,411,104,utilisable
13,253,175,83,utilisable
13,281,379,74,utilisable
13,288,129,80,utilisable
13,315,410,81,non_utilisable
13,332,411,76,utilisable
13,378,188,81,utilisable
13,390,495,130,utilisable
13,392,258,78,utilisable
13,397,114,69,utilisable
13,432,307,83,non_utilisable
13,456,132,64,non_utilisable
13,460,196,119,utilisable
13,461,203,72,utilisable
13,467,348,78,utilisable
13,479,318,71,utilisable
13,484,378,84,utilisable
13,503,142,82,utilisable
13,508,413,78,utilisable
13,514,321,102,utilisable
13,531,397,75,utilisable
13,539,307,60,utilisable
13,572,172,68,utilisable
13,581,205,129,utilisable
13,587,493,106,utilisable
13,599,204,76,utilisable
13,603,168,88,utilisable
13,625,222,67,utilisable
13,630,247,130,utilisable
13,633,189,85,utilisable
13,637,139,65,utilisable
13,641,62,105,utilisable
13,644,389,69,utilisable
13,656,483,117,utilisable
13,659,277,88,utilisable
13,661,299,109,utilisable
13,662,125,115,non_utilisable
13,673,217,89,utilisable
13,685,472,62,utilisable
13,690,335,77,utilisable
13,692,344,108,utilisable
13,693,485,84,utilisable
13,699,299,124,utilisable
13,701,70,114,utilisable
13,718,131,122,utilisable
13,723,183,119,utilisable
13,730,216,127,utilisable
13,747,386,101,utilisable
13,753,485,101,utilisable
13,755,400,118,utilisable
13,763,116,71,utilisable
13,769,468,63,utilisable
13,775,427,121,non_utilisable
13,786,279,82,utilisable
13,805,60,60,utilisable
13,825,73,112,utilisable
13,839,239,64,utilisable
13,844,243,112,utilisable
13,855,377,87,utilisable
13,858,383,88,utilisable
13,882,131,101,utilisable
13,883,201,83,non_utilisable
13,918,494,108,non_utilisable
13,922,168,101,non_utilisable
13,930,343,122,non_utilisable
13,938,158,108,utilisable
13,939,375,126,non_utilisable
13,947,337,115,utilisable
13,951,219,104,utilisable
13,953,101,81,non_utilisable
13,960,142,113,utilisable
13,968,124,124,non_utilisable
13,973,82,109,utilisable
13,981,51,88,utilisable
13,982,488,129,utilisable
13,984,171,88,utilisable
13,996,289,63,utilisable
14,35,453,92,utilisable
14,41,278,120,utilisable
14,50,493,108,utilisable
14,56,127,101,utilisable
14,65,261,62,non_utilisable
14,74,434,117,non_utilisable
14,75,218,112,utilisable
14,77,346,60,utilisable
14,87,336,86,utilisable
14,109,74,88,utilisable
14,131,210,73,non_utilisable
14,136,414,101,non_utilisable
14,139,303,117,non_utilisable
14,143,500,60,utilisable
14,144,67,103,non_utilisable
14,146,465,68,non_utilisable
14,169,188,60,utilisable
14,201,193,91,utilisable
14,205,456,77,non_utilisable
14,221,116,87,utilisable
14,238,267,128,non_utilisable
14,242,363,130,utilisable
14,243,438,96,utilisable
14,244,80,92,utilisable
14,267,108,65,utilisable
14,268,441,67,utilisable
14,270,322,113,non_utilisable
14,284,86,126,utilisable
14,288,147,126,utilisable
14,292,387,77,utilisable
14,293,317,79,utilisable
14,303,322,121,utilisable
14,308,492,61,utilisable
14,312,156,81,utilisable
14,315,133,95,utilisable
14,317,274,100,non_utilisable
14,323,284,119,utilisable
14,349,212,84,utilisable
14,370,175,70,utilisable
14,379,366,92,utilisable
14,380,487,116,utilisable
14,388,389,102,non_utilisable
14,393,414,94,utilisable
14,413,105,104,utilisable
14,419,469,115,utilisable
14,442,455,74,utilisable
14,460,135,104,utilisable
14,473,185,86,utilisable
14,481,181,120,utilisable
14,483,471,89,non_utilisable
14,485,496,122,utilisable
14,495,130,111,utilisable
14,520,399,84,utilisable
14,529,303,99,utilisable
14,546,433,111,utilisable
14,570,411,121,utilisable
14,575,264,100,utilisable
14,584,422,61,utilisable
14,591,287,82,non_utilisable
14,592,278,110,utilisable
14,602,215,88,utilisable
14,619,141,74,utilisable
14,645,131,67,utilisable
14,653,79,109,utilisable
14,657,462,107,utilisable
14,676,418,100,utilisable
14,680,270,72,non_utilisable
14,688,101,100,non_utilisable
14,692,229,99,utilisable
14,694,443,81,utilisable
14,722,199,112,utilisable
14,727,198,126,non_utilisable
14,739,266,122,non_utilisable
14,745,348,113,non_utilisable
14,761,234,93,non_utilisable
14,762,297,95,utilisable
14,786,204,74,non_utilisable
14,787,158,113,utilisable
14,790,168,115,utilisable
14,801,69,123,utilisable
14,805,245,120,utilisable
14,831,271,81,utilisable
14,842,217,73,utilisable
14,846,307,93,utilisable
14,850,408,107,utilisable
14,851,230,78,non_utilisable
14,855,53,109,non_utilisable
14,867,231,76,non_utilisable
14,868,215,89,utilisable
14,873,112,85,utilisable
14,874,402,73,utilisable
14,892,198,66,utilisable
14,895,309,74,non_utilisable
14,898,385,83,utilisable
14,918,264,112,utilisable
14,929,422,106,non_utilisable
14,935,149,109,utilisable
14,945,168,71,utilisable
14,949,386,70,utilisable
14,952,255,61,utilisable
14,965,212,92,utilisable
14,967,415,130,non_utilisable
14,969,369,70,utilisable
14,985,392,88,utilisable
14,993,281,130,utilisable
15,96,414,89,utilisable
15,124,112,120,utilisable
15,147,85,80,utilisable
15,161,392,117,utilisable
15,183,279,60,utilisable
15,195,456,114,utilisable
15,198,245,130,utilisable
15,200,417,63,non_utilisable
15,205,229,92,utilisable
15,216,110,70,utilisable
15,226,122,110,non_utilisable
15,234,110,123,utilisable
15,258,199,78,utilisable
15,261,375,108,utilisable
15,282,451,116,utilisable
15,291,345,90,utilisable
15,318,336,122,utilisable
15,346,367,102,utilisable
15,354,132,87,utilisable
15,359,380,63,utilisable
15,363,446,88,non_utilisable
15,382,72,115,utilisable
15,392,313,111,utilisable
15,393,326,78,utilisable
15,396,491,74,non_utilisable
15,401,132,76,utilisable
15,403,417,101,utilisable
15,409,488,127,non_utilisable
15,411,262,99,utilisable
15,417,359,95,utilisable
15,420,400,119,utilisable
15,427,249,87,utilisable
15,434,482,72,utilisable
15,453,320,122,utilisable
15,458,343,123,utilisable
15,475,369,72,utilisable
15,482,207,62,non_utilisable
15,503,295,111,utilisable
15,510,406,87,utilisable
15,519,263,86,non_utilisable
15,522,473,105,utilisable
15,531,61,82,utilisable
15,561,147,94,non_utilisable
15,563,173,121,utilisable
15,565,106,106,utilisable
15,576,227,116,non_utilisable
15,587,167,117,non_utilisable
15,595,394,101,utilisable
15,608,158,101,non_utilisable
15,619,75,109,utilisable
15,624,470,109,non_utilisable
15,655,359,106,utilisable
15,688,312,75,utilisable
15,689,189,88,utilisable
15,696,459,115,utilisable
15,704,458,60,utilisable
15,711,407,77,utilisable
15,721,450,98,utilisable
15,750,209,101,utilisable
15,774,235,102,utilisable
15,783,218,109,utilisable
15,787,498,126,utilisable
15,793,245,94,non_utilisable
15,802,256,125,utilisable
15,803,98,92,utilisable
15,805,206,129,utilisable
15,818,387,75,utilisable
15,819,311,95,non_utilisable
15,830,118,94,utilisable
15,833,429,81,utilisable
15,838,114,108,utilisable
15,850,342,111,utilisable
15,865,110,87,utilisable
15,866,59,112,utilisable
15,890,322,70,non_utilisable
15,914,413,92,utilisable
15,921,442,120,utilisable
15,934,277,125,utilisable
15,940,300,89,utilisable
15,943,342,84,non_utilisable
15,957,53,70,non_utilisable
15,966,366,87,utilisable
15,972,394,110,non_utilisable
15,995,324,125,utilisable
16,24,229,65,utilisable
16,36,467,120,utilisable
16,50,201,94,utilisable
16,61,295,67,utilisable
16,66,424,98,utilisable
16,71,385,74,utilisable
16,87,379,68,utilisable
16,102,276,65,utilisable
16,103,141,100,non_utilisable
16,110,199,99,utilisable
16,111,285,92,utilisable
16,119,469,116,utilisable
16,128,128,72,utilisable
16,132,159,87,utilisable
16,147,285,75,utilisable
16,151,240,72,utilisable
16,172,407,125,non_utilisable
16,178,89,113,utilisable
16,180,114,76,non_utilisable
16,191,275,129,utilisable
16,194,476,92,utilisable
16,211,325,83,non_utilisable
16,216,196,70,utilisable
16,220,332,115,utilisable
16,221,83,96,utilisable
16,229,132,110,utilisable
16,232,323,92,utilisable
16,235,461,117,utilisable
16,240,186,113,utilisable
16,242,461,120,utilisable
16,277,74,101,utilisable
16,285,325,129,utilisable
16,290,490,75,utilisable
16,294,144,111,utilisable
16,320,424,74,utilisable
16,335,186,95,utilisable
16,340,333,117,utilisable
16,341,201,69,utilisable
16,352,421,60,non_utilisable
16,358,429,82,utilisable
16,359,479,64,utilisable
16,373,408,74,utilisable
16,387,72,125,utilisable
16,395,65,77,utilisable
16,396,89,72,utilisable
16,420,173,126,utilisable
16,424,499,70,non_utilisable
16,442,379,67,utilisable
16,447,156,72,utilisable
16,465,302,109,utilisable
16,477,181,88,non_utilisable
16,479,189,128,non_utilisable
16,492,420,96,utilisable
16,498,189,70,utilisable
16,499,170,60,utilisable
16,501,267,104,utilisable
16,506,483,93,non_utilisable
16,513,92,96,utilisable
16,522,374,109,utilisable
16,525,92,85,utilisable
16,531,410,66,utilisable
16,547,222,69,utilisable
16,563,461,119,utilisable
16,570,426,117,utilisable
16,576,378,111,utilisable
16,582,174,99,utilisable
16,597,321,125,utilisable
16,598,152,81,utilisable
16,610,116,82,utilisable
16,616,158,110,utilisable
16,618,114,76,non_utilisable
16,620,373,61,non_utilisable
16,623,359,71,utilisable
