Ville1,Ville2,Distance,Vitesse,Statut
21,497,69,105,utilisable
22,32,236,86,utilisable
22,35,430,122,utilisable
22,42,340,105,utilisable
22,53,92,76,utilisable
22,59,124,115,utilisable
22,71,436,94,utilisable
22,73,273,126,utilisable
22,126,288,68,utilisable
22,160,344,93,utilisable
22,164,349,128,utilisable
22,172,143,123,non_utilisable
22,184,309,103,non_utilisable
22,185,75,72,non_utilisable
22,187,360,60,utilisable
22,192,179,84,utilisable
22,208,131,127,non_utilisable
22,221,415,103,non_utilisable
22,231,173,124,utilisable
22,245,436,118,utilisable
22,257,321,74,utilisable
22,295,485,125,non_utilisable
22,299,388,126,utilisable
22,305,132,118,utilisable
22,315,120,91,utilisable
22,316,456,74,utilisable
22,317,484,115,utilisable
22,319,192,75,utilisable
22,344,256,106,utilisable
22,349,329,128,utilisable
22,350,186,81,non_utilisable
22,379,67,110,utilisable
22,382,298,92,utilisable
22,383,330,77,utilisable
22,401,399,124,utilisable
22,409,216,118,utilisable
22,415,99,87,utilisable
22,434,263,97,utilisable
22,445,106,90,utilisable
22,446,137,86,utilisable
22,450,498,83,utilisable
22,456,282,71,utilisable
22,463,462,108,utilisable
22,467,245,123,utilisable
22,480,455,61,utilisable
23,31,122,117,utilisable
23,43,200,129,non_utilisable
23,46,145,65,utilisable
23,53,486,102,utilisable
23,55,440,87,utilisable
23,60,465,75,non_utilisable
23,77,251,65,utilisable
23,79,346,122,utilisable
23,85,276,79,utilisable
23,88,314,77,utilisable
23,91,192,67,utilisable
23,95,373,61,utilisable
23,97,462,126,utilisable
23,181,190,86,utilisable
23,196,307,106,utilisable
23,201,204,62,utilisable
23,218,279,110,utilisable
23,221,123,82,utilisable
23,224,356,71,utilisable
23,232,385,84,utilisable
23,239,157,78,utilisable
23,242,373,120,utilisable
23,244,401,100,utilisable
23,251,343,80,utilisable
23,254,366,120,utilisable
23,285,396,126,utilisable
23,287,103,92,utilisable
23,299,203,109,utilisable
23,301,321,89,utilisable
23,306,255,112,utilisable
23,328,413,102,utilisable
23,343,462,115,non_utilisable
23,346,409,93,utilisable
23,353,111,62,utilisable
23,354,388,111,utilisable
23,356,187,101,non_utilisable
23,366,433,95,utilisable
23,374,194,130,utilisable
23,376,271,128,utilisable
23,382,319,84,utilisable
23,386,256,74,utilisable
23,387,63,75,utilisable
23,397,474,69,utilisable
23,398,230,65,non_utilisable
23,421,194,109,non_utilisable
23,429,319,106,utilisable
23,433,449,79,utilisable
23,441,157,128,utilisable
23,454,321,80,utilisable
23,455,302,125,utilisable
23,456,462,81,utilisable
23,469,490,112,non_utilisable
23,470,273,60,utilisable
23,475,336,78,utilisable
23,488,158,103,utilisable
23,496,389,93,utilisable
24,29,277,80,utilisable
24,35,338,82,non_utilisable
24,59,169,78,utilisable
24,73,419,70,utilisable
24,95,209,100,utilisable
24,127,313,96,utilisable
24,136,477,105,utilisable
24,141,422,67,utilisable
24,147,210,94,utilisable
24,151,491,112,utilisable
24,157,414,101,utilisable
24,178,188,79,utilisable
24,191,328,95,utilisable
24,192,409,67,non_utilisable
24,201,476,106,utilisable
24,240,373,95,utilisable
24,255,217,93,utilisable
24,256,307,115,utilisable
24,263,356,95,utilisable
24,299,140,114,non_utilisable
24,303,337,89,utilisable
24,312,329,67,utilisable
24,337,131,110,non_utilisable
24,367,240,95,utilisable
24,370,448,97,utilisable
24,378,209,125,utilisable
24,379,383,97,utilisable
24,385,256,81,utilisable
24,386,280,106,utilisable
24,393,123,92,utilisable
24,413,163,113,utilisable
24,424,422,111,non_utilisable
24,425,270,107,utilisable
24,429,437,105,utilisable
24,437,336,115,non_utilisable
24,449,120,67,utilisable
24,457,278,99,utilisable
24,467,72,102,utilisable
24,469,450,111,utilisable
24,473,487,123,utilisable
25,37,421,66,utilisable
25,63,251,63,non_utilisable
25,64,267,61,non_utilisable
25,71,122,95,non_utilisable
25,72,145,111,utilisable
25,80,88,74,utilisable
25,88,387,127,utilisable
25,90,460,93,utilisable
25,97,436,119,utilisable
25,104,195,126,utilisable
25,131,473,118,utilisable
25,134,482,101,utilisable
25,142,272,119,utilisable
25,149,51,70,utilisable
25,153,397,124,utilisable
25,160,423,130,non_utilisable
25,161,348,63,utilisable
25,168,111,70,utilisable
25,169,408,117,non_utilisable
25,181,228,118,utilisable
25,200,153,86,utilisable
25,211,62,89,non_utilisable
25,224,106,84,utilisable
25,245,96,70,non_utilisable
25,253,189,123,utilisable
25,281,323,119,non_utilisable
25,291,92,121,utilisable
25,312,413,129,utilisable
25,315,283,60,non_utilisable
25,323,229,126,utilisable
25,326,304,90,non_utilisable
25,344,50,68,utilisable
25,350,140,89,utilisable
25,368,67,128,utilisable
25,385,267,96,utilisable
25,410,268,62,non_utilisable
25,433,457,97,utilisable
25,455,169,126,utilisable
25,460,476,112,utilisable
25,463,429,71,utilisable
25,471,132,92,non_utilisable
25,479,156,108,utilisable
26,27,228,90,non_utilisable
26,28,493,78,utilisable
26,70,484,125,utilisable
26,71,267,61,utilisable
26,111,144,119,utilisable
26,115,500,129,utilisable
26,117,153,88,utilisable
26,124,82,92,utilisable
26,130,223,94,utilisable
26,139,137,64,utilisable
26,140,463,128,utilisable
26,149,496,106,non_utilisable
26,152,94,67,utilisable
26,165,311,81,utilisable
26,194,357,118,utilisable
26,208,192,63,utilisable
26,209,191,77,utilisable
26,212,479,85,utilisable
26,247,315,115,utilisable
26,282,277,113,utilisable
26,320,302,117,non_utilisable
26,326,203,83,utilisable
26,349,106,109,utilisable
26,352,309,108,utilisable
26,356,458,120,utilisable
26,359,409,117,utilisable
26,368,56,112,non_utilisable
26,371,131,85,utilisable
26,392,107,86,non_utilisable
26,399,95,124,utilisable
26,417,190,99,non_utilisable
26,420,152,121,utilisable
26,426,410,67,utilisable
26,433,148,70,utilisable
26,437,151,112,utilisable
26,438,287,72,utilisable
26,454,448,76,utilisable
26,456,415,123,utilisable
26,460,80,75,utilisable
26,463,426,113,non_utilisable
26,474,125,107,non_utilisable
26,481,276,69,utilisable
26,487,258,72,utilisable
27,33,201,90,utilisable
27,44,500,124,utilisable
27,56,61,111,utilisable
27,74,122,62,utilisable
27,96,389,110,utilisable
27,99,473,128,utilisable
27,100,360,116,utilisable
27,111,290,120,utilisable
27,112,432,123,utilisable
27,139,211,75,non_utilisable
27,145,364,105,utilisable
27,163,116,130,utilisable
27,164,330,78,utilisable
27,172,168,114,non_utilisable
27,189,469,113,utilisable
27,193,82,96,utilisable
27,194,133,75,non_utilisable
27,196,267,100,utilisable
27,204,132,92,utilisable
27,208,492,110,utilisable
27,209,259,118,utilisable
27,251,148,93,non_utilisable
27,262,147,69,utilisable
27,269,268,83,non_utilisable
27,272,177,129,utilisable
27,295,119,122,utilisable
27,296,166,99,utilisable
27,313,398,111,utilisable
27,319,87,114,utilisable
27,320,196,71,utilisable
27,329,418,73,utilisable
27,338,190,123,utilisable
27,356,434,101,utilisable
27,359,129,74,non_utilisable
27,368,403,129,utilisable
27,372,159,60,utilisable
27,377,193,80,utilisable
27,384,130,113,utilisable
27,388,410,86,non_utilisable
27,410,282,129,utilisable
27,466,167,118,utilisable
27,483,301,67,utilisable
27,496,65,78,utilisable
28,39,476,79,utilisable
28,62,209,114,non_utilisable
28,72,83,84,utilisable
28,107,491,63,non_utilisable
28,123,316,106,utilisable
28,141,417,102,utilisable
28,142,390,89,utilisable
28,159,262,119,utilisable
28,163,240,77,non_utilisable
28,180,192,125,utilisable
28,184,344,68,utilisable
28,187,170,77,utilisable
28,194,226,69,utilisable
28,208,243,98,non_utilisable
28,211,186,61,utilisable
28,252,484,77,utilisable
28,271,443,112,utilisable
28,275,123,89,non_utilisable
28,328,303,87,utilisable
28,346,145,121,utilisable
28,364,143,85,non_utilisable
28,365,286,100,utilisable
28,381,377,115,utilisable
28,427,285,87,non_utilisable
28,450,345,127,utilisable
28,458,141,90,non_utilisable
28,469,464,93,utilisable
28,479,454,65,non_utilisable
28,485,377,84,utilisable
28,499,413,88,non_utilisable
29,52,132,99,utilisable
29,53,103,90,utilisable
29,67,263,76,utilisable
29,71,276,80,utilisable
29,79,437,96,utilisable
29,80,402,81,utilisable
29,92,375,121,utilisable
29,110,367,110,utilisable
29,113,364,80,non_utilisable
29,117,496,117,utilisable
29,131,137,89,utilisable
29,172,243,110,utilisable
29,173,125,74,non_utilisable
29,186,494,68,utilisable
29,193,347,87,utilisable
29,201,396,106,utilisable
29,210,145,112,non_utilisable
29,212,493,106,utilisable
29,276,319,86,utilisable
29,284,359,104,utilisable
29,286,189,106,utilisable
29,294,94,116,utilisable
29,305,487,63,utilisable
29,306,404,120,utilisable
29,323,304,75,utilisable
29,335,291,81,non_utilisable
29,347,76,76,utilisable
29,348,226,130,utilisable
29,355,466,122,utilisable
29,366,427,94,utilisable
29,374,273,116,utilisable
29,375,476,103,utilisable
29,379,178,104,utilisable
29,388,62,88,utilisable
29,409,78,88,utilisable
29,419,173,88,utilisable
29,428,446,80,utilisable
29,435,380,102,utilisable
29,439,468,66,utilisable
29,444,386,86,utilisable
29,461,108,122,utilisable
30,49,425,117,utilisable
30,68,222,89,non_utilisable
30,70,201,78,non_utilisable
30,71,222,106,utilisable
30,84,108,93,utilisable
30,102,330,86,utilisable
30,114,233,108,utilisable
30,116,475,75,utilisable
30,119,216,75,utilisable
30,122,431,84,utilisable
30,140,422,88,non_utilisable
30,141,64,92,utilisable
30,142,134,125,non_utilisable
30,144,165,99,non_utilisable
30,145,381,100,non_utilisable
30,153,165,82,utilisable
30,160,431,92,utilisable
30,161,158,115,utilisable
30,163,334,107,utilisable
30,178,176,118,utilisable
30,181,171,89,utilisable
30,182,367,100,utilisable
30,184,217,70,utilisable
30,198,343,101,non_utilisable
30,199,404,126,utilisable
30,205,59,127,utilisable
30,206,370,126,utilisable
30,236,171,129,utilisable
30,254,119,89,utilisable
30,257,278,86,utilisable
30,260,98,85,utilisable
30,272,250,126,utilisable
30,277,114,106,utilisable
30,279,194,122,non_utilisable
30,284,476,126,utilisable
30,290,101,105,non_utilisable
30,301,443,101,non_utilisable
30,307,273,118,utilisable
30,317,342,127,utilisable
30,320,297,106,utilisable
30,327,60,91,utilisable
30,335,434,94,non_utilisable
30,336,475,73,non_utilisable
30,339,335,114,utilisable
30,369,140,115,non_utilisable
30,380,353,126,non_utilisable
30,386,478,78,non_utilisable
30,392,390,74,utilisable
30,404,182,82,utilisable
30,416,343,129,utilisable
30,426,419,70,utilisable
30,432,390,82,utilisable
30,434,231,126,utilisable
30,441,343,81,non_utilisable
30,442,291,88,utilisable
30,447,234,117,non_utilisable
30,450,198,100,non_utilisable
30,461,391,78,utilisable
30,476,65,120,utilisable
30,491,65,61,non_utilisable
30,492,325,114,utilisable
30,498,274,117,utilisable
30,499,137,89,utilisable
31,36,264,105,non_utilisable
31,44,189,111,non_utilisable
31,47,157,64,utilisable
31,71,321,83,non_utilisable
31,88,254,60,utilisable
31,98,75,119,utilisable
31,105,159,67,utilisable
31,106,313,123,utilisable
31,109,326,105,utilisable
31,126,279,96,utilisable
31,137,487,102,non_utilisable
31,148,318,107,non_utilisable
31,152,114,79,utilisable
31,187,404,99,utilisable
31,189,338,75,utilisable
31,190,425,125,non_utilisable
31,206,229,112,utilisable
31,230,178,63,utilisable
31,246,107,130,utilisable
31,253,233,105,non_utilisable
31,256,479,64,utilisable
31,262,234,111,utilisable
31,263,320,118,utilisable
31,270,255,72,utilisable
31,271,316,90,non_utilisable
31,273,436,118,utilisable
31,285,88,97,utilisable
31,291,121,113,utilisable
31,297,410,84,utilisable
31,324,488,76,utilisable
31,351,106,60,utilisable
31,369,95,129,utilisable
31,415,132,78,utilisable
31,439,278,103,non_utilisable
31,462,84,101,utilisable
31,465,219,91,utilisable
31,469,326,76,utilisable
31,475,300,130,utilisable
31,478,256,93,utilisable
31,488,50,64,utilisable
31,492,384,88,utilisable
31,496,468,114,utilisable
32,46,224,121,utilisable
32,49,292,95,utilisable
32,62,63,114,utilisable
32,70,346,104,utilisable
32,85,490,62,non_utilisable
32,94,449,63,utilisable
32,103,303,79,utilisable
32,107,345,61,utilisable
32,113,57,126,utilisable
32,123,495,111,non_utilisable
32,124,261,92,utilisable
32,127,369,77,utilisable
32,139,246,106,utilisable
32,144,228,99,utilisable
32,151,93,82,utilisable
32,175,363,124,utilisable
32,179,95,96,utilisable
32,182,96,65,utilisable
32,187,499,102,utilisable
32,211,484,83,utilisable
32,220,333,121,utilisable
32,222,314,68,utilisable
32,246,438,77,utilisable
32,255,159,86,non_utilisable
32,265,53,89,utilisable
32,284,61,82,utilisable
32,294,438,97,utilisable
32,343,146,118,utilisable
32,374,302,62,utilisable
32,375,178,107,utilisable
32,391,78,76,non_utilisable
32,395,254,108,utilisable
32,404,304,112,non_utilisable
32,406,318,112,non_utilisable
32,411,268,84,utilisable
32,412,370,77,utilisable
32,413,349,116,utilisable
32,421,438,103,utilisable
32,431,309,121,utilisable
32,448,468,79,utilisable
32,477,411,75,non_utilisable
32,483,212,82,non_utilisable
32,496,475,126,utilisable
33,37,453,81,non_utilisable
33,52,183,74,utilisable
33,61,493,128,utilisable
33,77,382,74,utilisable
33,80,326,110,non_utilisable
33,87,303,130,utilisable
33,108,193,81,utilisable
33,130,157,84,non_utilisable
33,131,142,79,utilisable
33,137,58,73,utilisable
33,139,457,72,utilisable
33,143,485,91,utilisable
33,148,61,74,utilisable
33,153,81,95,utilisable
33,164,262,118,utilisable
33,182,348,103,utilisable
33,195,353,83,utilisable
33,196,55,102,utilisable
33,228,81,126,utilisable
33,229,62,112,utilisable
33,234,491,87,utilisable
33,252,380,79,non_utilisable
33,275,445,71,utilisable
33,289,156,79,utilisable
33,296,359,81,utilisable
33,297,190,90,utilisable
33,302,211,99,utilisable
33,324,253,103,non_utilisable
33,326,450,62,non_utilisable
33,361,174,123,non_utilisable
33,362,264,76,utilisable
33,363,94,75,non_utilisable
33,371,406,115,utilisable
33,379,420,97,utilisable
33,390,169,103,utilisable
33,396,212,70,utilisable
33,397,195,111,utilisable
33,398,443,129,non_utilisable
33,407,150,76,utilisable
33,411,216,107,utilisable
33,416,330,120,utilisable
33,423,187,120,non_utilisable
33,427,308,104,utilisable
33,428,69,90,utilisable
33,430,317,123,utilisable
33,432,128,90,non_utilisable
33,444,465,89,utilisable
33,449,445,65,utilisable
33,454,222,86,utilisable
33,469,76,64,utilisable
33,485,153,70,non_utilisable
33,487,64,118,utilisable
33,491,246,83,utilisable
34,115,285,74,utilisable
34,117,187,114,utilisable
34,121,433,121,utilisable
34,137,339,65,utilisable
34,139,62,105,utilisable
34,141,61,121,non_utilisable
34,156,296,96,utilisable
34,194,283,80,utilisable
34,209,326,60,non_utilisable
34,212,488,100,utilisable
34,217,326,68,utilisable
34,222,72,70,utilisable
34,223,256,72,non_utilisable
34,228,66,119,non_utilisable
34,243,111,125,utilisable
34,250,195,65,utilisable
34,253,415,62,non_utilisable
34,257,410,120,utilisable
34,265,328,117,non_utilisable
34,311,88,129,utilisable
34,312,392,84,utilisable
34,314,368,72,utilisable
34,324,142,117,utilisable
34,326,448,92,utilisable
34,328,126,105,utilisable
34,332,151,88,utilisable
34,336,101,101,utilisable
34,339,489,110,utilisable
34,341,350,106,non_utilisable
34,346,225,127,utilisable
34,349,317,90,utilisable
34,360,363,84,utilisable
34,361,173,69,utilisable
34,362,275,81,utilisable
34,370,99,87,utilisable
34,393,265,82,utilisable
34,396,359,108,utilisable
34,397,317,77,utilisable
34,409,399,111,utilisable
34,413,498,84,non_utilisable
34,415,303,63,utilisable
34,419,240,94,utilisable
34,421,130,76,utilisable
34,426,486,61,utilisable
34,451,226,73,utilisable
34,455,109,94,utilisable
34,456,268,105,utilisable
34,458,284,112,non_utilisable
34,460,416,128,utilisable
34,461,176,79,non_utilisable
34,462,249,90,utilisable
34,468,152,105,utilisable
34,469,474,78,utilisable
34,476,448,113,utilisable
34,480,464,72,utilisable
35,40,88,67,utilisable
35,41,444,91,utilisable
35,52,93,113,non_utilisable
35,69,121,85,utilisable
35,78,266,91,utilisable
35,91,198,62,utilisable
35,101,293,98,utilisable
35,110,411,72,non_utilisable
35,129,99,104,utilisable
35,149,51,67,non_utilisable
35,163,224,106,utilisable
35,165,200,119,utilisable
35,170,261,116,non_utilisable
35,173,198,87,utilisable
35,183,145,93,utilisable
35,184,204,118,utilisable
35,196,361,118,utilisable
35,217,236,87,utilisable
35,218,266,88,utilisable
35,224,313,123,utilisable
35,226,481,74,utilisable
35,230,171,60,utilisable
35,270,385,71,non_utilisable
35,273,295,96,utilisable
35,286,174,66,utilisable
35,296,221,65,utilisable
35,300,394,110,utilisable
35,302,232,110,utilisable
35,316,84,80,utilisable
35,318,492,109,utilisable
35,324,336,66,utilisable
35,327,94,68,utilisable
35,331,361,93,non_utilisable
35,343,498,95,utilisable
35,350,174,75,utilisable
35,352,362,85,utilisable
35,359,179,75,utilisable
35,378,372,122,utilisable
35,387,59,70,utilisable
35,388,166,80,non_utilisable
35,403,162,84,non_utilisable
35,414,170,101,utilisable
35,437,250,110,utilisable
35,441,327,88,utilisable
35,442,103,101,utilisable
35,445,119,129,utilisable
35,447,444,72,non_utilisable
35,471,209,109,utilisable
